"NAME [String]","METHOD [String]","C [Double]","offset [Double]","featuresColumn [String]","degree [Int]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","2","0.8045377870740221","0.8084157321118253","0.8080118624122639","0.7971857666979769"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","2","0.8176862110016271","0.8189322381930138","0.8215227712326336","0.8126036235792339"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","2","0.8025274495861808","0.8120865582056624","0.8054047016813078","0.7900910888715722"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","2","0.8085898676366976","0.8171378929079086","0.8045610095900312","0.8040707004121529"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","2","0.8031777509751866","0.8057052598325752","0.7914474307124232","0.8123805623805613"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","2","0.8015453197740308","0.816771442110249","0.7861942216391039","0.8016702955727393"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","2","0.8097246439892257","0.8088390459642949","0.8152753919194976","0.805059494083885"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","2","0.8191217658613889","0.8197220028431527","0.8302166885339181","0.8074266062070958"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","2","0.8132022991128172","0.8181203601326886","0.8168731655192151","0.8046133716865479"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","2","0.7931160405696894","0.8101848049281506","0.7754866023724954","0.7936767144084221"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","2","0.8059615140860359","0.8092718369925661","0.8123791102514504","0.7962335950140915"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","2","0.8061042156872138","0.8017185278786928","0.8106224046746408","0.8059717145083078"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","2","0.8100059720130443","0.808668456799872","0.815327805656626","0.806021653582635"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","2","0.809179661582915","0.8143800347496498","0.8148645358510169","0.7982944141480781"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","2","0.7984966266698544","0.8157984520612911","0.8013992777048958","0.7782921502433766"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","2","0.8100348471334119","0.8120454904438466","0.8106257862060482","0.8074332647503412"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","2","0.8120890097031911","0.8123108513662894","0.81133590780594","0.8126202699373439"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","2","0.8019768840356175","0.8060369609856135","0.7996916043337772","0.8002020867874619"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","2","0.805224665572522","0.8175169799399774","0.7939531455005443","0.8042038712770447"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","2","0.8017162413422149","0.8159879955773278","0.7943454031461866","0.7948153253031301"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","2","0.8065166533697985","0.802031274680143","0.8082976018179223","0.8092210836113302"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","2","0.8108760790958592","0.8083683462328325","0.8186011280788994","0.8056587629758457"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","2","0.809156230416999","0.8074427420628778","0.816504578593571","0.8035213705945485"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","2","0.8096952375976699","0.8142599905228288","0.8156490511422801","0.7991766711279008"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","2","0.8028082595069987","0.8054114673827196","0.7954968145973964","0.8075164965408799"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","2","0.8185034758678861","0.8134449534038893","0.8319987555964521","0.8100667186033167"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","2","0.812424017893381","0.8153372295056107","0.8110890560116892","0.8108457681628434"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","2","0.8134604281763974","0.8205370399620902","0.8099173553719134","0.8099268891951886"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","2","0.8080868619493758","0.8181014057810765","0.8060336665269053","0.8001255135401462"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","2","0.7968494224318065","0.8124403727689257","0.7871511950332067","0.790956699493287"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","2","0.8191731842671844","0.8117264255251887","0.8299867443968","0.8158063828795648"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","2","0.8172950028222532","0.8210424893381731","0.8154123439423262","0.8154301751862605"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","2","0.8109186865165422","0.8098467856578859","0.812746006411395","0.8101632674803455"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","2","0.8152023731349752","0.8157921339440877","0.8145213104110712","0.8152936750497669"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","2","0.8035114366570278","0.8055315116095441","0.7960513857515852","0.8089514126099542"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","2","0.8161509830992063","0.8176938872216082","0.8280000946829","0.8027589673931107"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","2","0.8126411164193406","0.8158900647607085","0.820799123507057","0.8012341609902561"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","2","0.8108865357618362","0.8097993997788621","0.8180803722389983","0.8047798352676482"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","2","0.8110274079336625","0.8173242773653498","0.8090804263434902","0.8066775200921473"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","2","0.802328465284583","0.8117706523455998","0.7865729531590372","0.808641790349112"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","3","0.8054026355151921","0.8156689306586705","0.8089164220692374","0.7916225538176683"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","3","0.8040260300306109","0.8142789448744183","0.808603630412144","0.7891955148052704"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","3","0.8103988174232889","0.8134733849312811","0.822168643735382","0.7955544236032039"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","3","0.8053025437310876","0.8163734007265883","0.8110078992574188","0.7885263312092557"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","3","0.7888263588130787","0.800217975043435","0.7824390309883632","0.7838220704074383"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","3","0.8109977631641926","0.8088453640814923","0.8194346755758771","0.8047132498352081"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","3","0.8081299083734165","0.8097299004896574","0.8111617589374094","0.8034980656931826"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","3","0.810602268118791","0.8115242457747505","0.8116740609487303","0.8086084976328923"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","3","0.799635895790373","0.8123961459485066","0.791819399169495","0.7946921422531174"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","3","0.792089590971091","0.8209382404043595","0.7582746074042096","0.7970559251047037"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","3","0.8101083676608902","0.8114989733059397","0.8138365502969056","0.8049895793798253"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","3","0.8122991104611184","0.8211625335649964","0.8164149680107233","0.7993198298076354"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","3","0.8068363970797648","0.8074016743010503","0.814337016948228","0.7987704999900164"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","3","0.7873628911037187","0.8081598483651943","0.7761493825323719","0.7777794424135901"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","3","0.7953266402762242","0.8069246564523742","0.7880253209073316","0.7910299434689672"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","3","0.803609805694434","0.8088927499604985","0.8136167507540949","0.7883199163687086"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","3","0.8063182836342501","0.8146864634338881","0.8052948019099071","0.7989735855589554"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","3","0.8098951482865168","0.8153056389196046","0.8141544142511272","0.8002253916888186"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","3","0.7979994474116507","0.8133375454114767","0.7930333689521365","0.7876274278713387"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","3","0.7827339111433113","0.8207044700679222","0.7419739351557514","0.7855233282062598"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","3","0.8080466811748187","0.8016332332964822","0.81147793212592","0.8110288781020537"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","3","0.8054307240596419","0.8067635444637403","0.8007703128593023","0.8087583148558829"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","3","0.801482631459112","0.8010772389827885","0.8049397411099642","0.7984309142845836"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","3","0.8081260832654765","0.8085420944558546","0.8057394732926707","0.8100966820479043"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","3","0.7913861721191333","0.7935934291581122","0.7927645372036095","0.7878005499956781"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","3","0.8047482316186964","0.8149139156531447","0.80915312926919","0.7901776499337543"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","3","0.8113530097829399","0.8081598483651813","0.8151299860681026","0.8107691949155358"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","3","0.8124277584865222","0.8101879639867358","0.818959570410261","0.8081357410625698"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","3","0.8073742692508507","0.8062612541462659","0.8073828975666558","0.8084786560396303"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","3","0.8035732127781817","0.8122761017216856","0.8001058419337005","0.7983376946791588"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","3","0.8168482057931735","0.8131132522508296","0.8272747561915922","0.8101566089370986"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","3","0.8143308178197891","0.8181961775390998","0.8161478270279177","0.80864844889235"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","3","0.8067309471279239","0.8177728636866226","0.8054672600127211","0.796952717684428"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","3","0.80599435068335","0.809540356973622","0.798685598733955","0.8097570963424731"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","3","0.805432448465116","0.8147464855473142","0.8003932721050824","0.8011575877429514"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","3","0.8129595630034254","0.8148349391881162","0.8167869364677934","0.8072568133543669"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","3","0.8073974026616414","0.8143389669878434","0.8112767310059401","0.7965765099911407"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","3","0.813183023944471","0.8152866845679945","0.8182240873246769","0.8060382999407415"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","3","0.8002297722933553","0.8057336913599746","0.7930722565635591","0.8018833689565323"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","3","0.7943471634606428","0.8073953561838577","0.7743487170469913","0.8012974171510792"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","4","0.8035510056739449","0.818050860843459","0.7954629992831194","0.7971391568952562"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","4","0.7980583383215171","0.8068172484599584","0.7939041132948397","0.793453653209753"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","4","0.8041221653277195","0.8137292686779413","0.805529818344144","0.7931074089610732"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","4","0.7994433853656934","0.8135744748064999","0.7891479893414198","0.7956076919491607"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","4","0.7922026580779185","0.8044163639235437","0.779277299103223","0.7929143112069886"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","4","0.8081588824456828","0.8108008213552257","0.8200890019071945","0.7935868240746279"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","4","0.8147233575702826","0.8121876480808594","0.8094642301605658","0.8225181944694222"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","4","0.8092518909270637","0.8110914547464823","0.8150505200795545","0.8016136979551541"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","4","0.7929340313392435","0.8113189069657322","0.7807313576172397","0.7867518294347585"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","4","0.7844514392332328","0.8092592007581871","0.757792739175722","0.7863023777657894"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","4","0.8093512848033692","0.8164808087190001","0.8115573981144784","0.8000156475766291"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","4","0.8081716421883928","0.8055788974885489","0.819439747873027","0.7994962812036023"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","4","0.8012780970210361","0.807973463907754","0.8015582096819995","0.794302617473355"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","4","0.796314628266959","0.8183035855315145","0.7730383736186459","0.7976019256507162"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","4","0.7868209754337321","0.818489969988942","0.7653487711514815","0.776624185160773"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","4","0.8124524933470348","0.81400410677617","0.8164927432335647","0.80686063003137"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","4","0.8102409175180183","0.823456010108978","0.8046709093614373","0.8025958330836397"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","4","0.8009783335069014","0.8190143737166364","0.7982341642883335","0.7856864625157344"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","4","0.7919589019811563","0.8082609382404117","0.7804777427601527","0.7871380249429046"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","4","0.7896332236346425","0.8095119254462178","0.772955526098659","0.7864322193590506"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","4","0.796006960960367","0.7973305954825455","0.7949760587574942","0.7957142286410614"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","4","0.795821063415039","0.7898720581266824","0.8044071499100617","0.7931839822083728"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","4","0.8007300554012972","0.7975548886431805","0.8044764713043342","0.800158806256377"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","4","0.7981730463584809","0.8070636550308031","0.7865475916733219","0.8009078923713178"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","4","0.785415483926196","0.7878155109777304","0.7870159337760865","0.7814150070247711"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","4","0.8107817865821825","0.8144716474490709","0.810373862114698","0.8074998501827785"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","4","0.8114244404301227","0.806643500236936","0.8175697609933725","0.8100600600600596"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","4","0.8039018845806157","0.8104185752645727","0.8060522649497736","0.7952348135275011"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","4","0.8002283671454187","0.8025398831148288","0.7937282736605717","0.8044169446608558"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","4","0.7959082950164085","0.8074143105354636","0.795253344334578","0.7850572301791839"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","4","0.81362223362408","0.8092876322855703","0.8212793009698316","0.8102997676168381"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","4","0.8142030596435109","0.8132806823566497","0.8178335204447664","0.8114949761291161"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","4","0.8088383627784702","0.819090191123031","0.7968088487914521","0.8106160484209276"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","4","0.7876819267467902","0.7978170905070302","0.7721845369330929","0.7930441528002478"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","4","0.8019481782530589","0.7981140420154815","0.7913781093181433","0.8163523834255516"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","4","0.8102202338175477","0.8175675248775848","0.8083466340236276","0.8047465425514309"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","4","0.8178768829050266","0.8224135207707991","0.8203713597814328","0.810845768162848"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","4","0.8079916268914148","0.8054525351445299","0.8085055660007394","0.8100167795289753"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","4","0.7990568469276909","0.8019586163323406","0.787898513478794","0.8073134109719378"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","4","0.7975089435598098","0.8144305796872416","0.7689484113565462","0.8091478396356417"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","rdkit_fp","5","0.804678103452416","0.8153719791502084","0.796059839580156","0.8026024916268834"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","rdkit_fp","5","0.8045219988832031","0.8164365818985941","0.8038289080358721","0.7933005067151433"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","rdkit_fp","5","0.8027126552376642","0.8132996367082552","0.7990541856596137","0.7957841433451236"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","rdkit_fp","5","0.7998404752075233","0.8159690412257188","0.7946565040375541","0.7888958803592973"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","rdkit_fp","5","0.7957405746903996","0.8034117832885693","0.7874098821874496","0.79640005859518"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","rdkit_fp","5","0.815232763705506","0.8141083557099977","0.8241366950264629","0.8074532403800575"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","rdkit_fp","5","0.8116668461000804","0.8179308166166431","0.8210392122384481","0.7960305094451501"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","rdkit_fp","5","0.806012767695555","0.8192828936976684","0.7962661129972634","0.802489296391733"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","rdkit_fp","5","0.7944489521120608","0.8064602748380952","0.7737214429671059","0.8031651385309811"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","rdkit_fp","5","0.7949067737981674","0.8161143579213322","0.7760445550581037","0.7925614084150664"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","rdkit_fp","5","0.8160106973620646","0.8214342126046382","0.81100789925743","0.8155899802241254"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","rdkit_fp","5","0.8094327570626835","0.8193018480492759","0.8108185334974611","0.7981778896413136"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","rdkit_fp","5","0.7912589851007962","0.8018448902227012","0.7848872597422046","0.7870448053374826"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","rdkit_fp","5","0.7977250569637925","0.8212415100300265","0.7802511801544737","0.7916824807068772"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","rdkit_fp","5","0.7899369121385464","0.8152550939819883","0.7553123858733188","0.7992432565603322"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","rdkit_fp","5","0.8111593610314984","0.8043373874585302","0.8162374376107594","0.8129032580252055"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","rdkit_fp","5","0.8028016516135246","0.8106712999526098","0.7980109832140827","0.7997226716738811"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","rdkit_fp","5","0.8014487330932211","0.8200094771757991","0.7848737336164853","0.7994629884873788"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","rdkit_fp","5","0.8048306229091667","0.817207392197118","0.8022294436704595","0.7950550328599227"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","rdkit_fp","5","0.7858023749718067","0.8175296161743831","0.7428582056241638","0.797019303116873"
"SR-HSE","Smile SVC Tanimoto classification","0.001","0.0","cdk_fp","5","0.8018218361644891","0.7998104564839741","0.8074505281952115","0.7982045238142819"
"SR-HSE","Smile SVC Tanimoto classification","0.01","0.0","cdk_fp","5","0.7997990990170424","0.798395198230935","0.7992452421852936","0.8017568566348985"
"SR-HSE","Smile SVC Tanimoto classification","0.1","0.0","cdk_fp","5","0.7991007254146711","0.7963639235507896","0.7953294287917259","0.8056088239014979"
"SR-HSE","Smile SVC Tanimoto classification","1.0","0.0","cdk_fp","5","0.7928997303729165","0.7941746959406148","0.7893762427127983","0.7951482524653366"
"SR-HSE","Smile SVC Tanimoto classification","10.0","0.0","cdk_fp","5","0.7848841306286874","0.7895687885010284","0.7750757463039978","0.7900078570810363"
"SR-HSE","Smile SVC Tanimoto classification","0.001","1.0","cdk_fp","5","0.8123699717643594","0.8124151003001139","0.8103366652689717","0.8143581497239925"
"SR-HSE","Smile SVC Tanimoto classification","0.01","1.0","cdk_fp","5","0.8037588475415652","0.8086779339756691","0.8053928663213168","0.7972057423277099"
"SR-HSE","Smile SVC Tanimoto classification","0.1","1.0","cdk_fp","5","0.8043619040563567","0.8084883904596442","0.7999739622080213","0.8046233595014046"
"SR-HSE","Smile SVC Tanimoto classification","1.0","1.0","cdk_fp","5","0.8028831844229546","0.7983035855315067","0.8121880537257846","0.7981579140115724"
"SR-HSE","Smile SVC Tanimoto classification","10.0","1.0","cdk_fp","5","0.7838313653657792","0.8037940293792462","0.7530112537365943","0.7946888129814975"
"SR-HSE","Smile SVC Tanimoto classification","0.001","2.0","cdk_fp","5","0.8070492219751456","0.8062865266150737","0.814063112902585","0.8007980264077781"
"SR-HSE","Smile SVC Tanimoto classification","0.01","2.0","cdk_fp","5","0.8091929900070718","0.8096193334386427","0.816795390296366","0.8011642462862064"
"SR-HSE","Smile SVC Tanimoto classification","0.1","2.0","cdk_fp","5","0.7963768256838192","0.7975770020533903","0.8040825228929688","0.7874709521050984"
"SR-HSE","Smile SVC Tanimoto classification","1.0","2.0","cdk_fp","5","0.7986993928962014","0.8077902385089313","0.7914051615695786","0.7969027786100943"
"SR-HSE","Smile SVC Tanimoto classification","10.0","2.0","cdk_fp","5","0.8025254978597774","0.8118401516348016","0.7828397424625682","0.8128965994819627"
"SR-HSE","Smile SVC Tanimoto classification","0.001","3.0","cdk_fp","5","0.8106197613824632","0.8084346864634371","0.8144232459996696","0.8090013516842826"
"SR-HSE","Smile SVC Tanimoto classification","0.01","3.0","cdk_fp","5","0.8073961297423454","0.8095403569736317","0.8008700680364162","0.8117779642169883"
"SR-HSE","Smile SVC Tanimoto classification","0.1","3.0","cdk_fp","5","0.7983580087562668","0.8080240088453696","0.7785147637662163","0.8085352536572146"
"SR-HSE","Smile SVC Tanimoto classification","1.0","3.0","cdk_fp","5","0.7962198102797736","0.8125667351129421","0.7812707118800084","0.7948219838463705"
"SR-HSE","Smile SVC Tanimoto classification","10.0","3.0","cdk_fp","5","0.7997806820734752","0.8107407992418213","0.762344280477742","0.8262569665008623"
