"NAME [String]","METHOD [String]","gamma [Double]","scalerType [String]","featuresColumn [String]","C [Double]","rocAuc [Double]","rocAuc_1 [Double]","rocAuc_2 [Double]","rocAuc_3 [Double]"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_fp","0.1","0.751986498788491","0.7484418195526523","0.7496109602416506","0.7579067165711699"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","0.1","0.7164422075504787","0.7251776371404287","0.7506832715083455","0.673465714002662"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","0.1","0.640811751150013","0.6351458795037458","0.7152403328523907","0.5720490410939022"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","0.1","0.6863856492343979","0.7122780963695815","0.7617649110112364","0.5851139403223761"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","0.1","0.7894802727703817","0.8090886243688467","0.8177288796090862","0.7416233143332124"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","0.1","0.8509490930302143","0.8792490118577273","0.8466616683593968","0.8269365988735187"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","0.1","0.7166006504504829","0.6825652859329612","0.7395493241387706","0.7276873412797169"
"SR-p53","Smile SVC RBF classification","0.001","Standard","rdkit_desc","0.1","0.8071582636752731","0.8339007059791232","0.8263171774675092","0.7612569075791867"
"SR-p53","Smile SVC RBF classification","0.01","Standard","rdkit_desc","0.1","0.8573661140021072","0.8806712513422831","0.8480609037927399","0.8433661868712986"
"SR-p53","Smile SVC RBF classification","0.1","Standard","rdkit_desc","0.1","0.8844058459510334","0.8970481390938794","0.8809407569819994","0.8752286417772218"
"SR-p53","Smile SVC RBF classification","1.0","Standard","rdkit_desc","0.1","0.8693214272417852","0.8822282894286017","0.8680991757151878","0.857636816581566"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","0.1","0.6571251359179535","0.715497269757125","0.642889835273813","0.6129883027229225"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","0.1","0.64501176478686","0.608202152208184","0.6132617877957052","0.713571354356691"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","0.1","0.764197911489266","0.7849299732687555","0.7427510014776986","0.7649127597213439"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","0.1","0.8019178397119414","0.8321483241563741","0.8059040325006244","0.767701162478826"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","0.1","0.8501904828932222","0.8591628778359177","0.8470637850844037","0.8443447857593454"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","0.1","0.7540280338497368","0.7675295300326712","0.7921078326671329","0.7024467388494063"
"SR-p53","Smile SVC RBF classification","0.001","Standard","cdk_desc","0.1","0.8187780684013256","0.8519351595878335","0.8157172062368501","0.7886818393792935"
"SR-p53","Smile SVC RBF classification","0.01","Standard","cdk_desc","0.1","0.8611990049879007","0.8787657931412705","0.8604284450178858","0.8444027768045456"
"SR-p53","Smile SVC RBF classification","0.1","Standard","cdk_desc","0.1","0.8739729163596617","0.8782528730379755","0.8818452471764521","0.8618206288645577"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_desc","0.1","0.8537114109151958","0.8605348534350789","0.8528754070205715","0.8477239722899366"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","1.0","0.6498341067564405","0.6853800635152769","0.6017714930844653","0.6623507636695791"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","1.0","0.664963050108407","0.6978477918161244","0.6339898697098232","0.6630514887992734"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","1.0","0.7246827239320054","0.7243254358107296","0.7447147259721633","0.7050080100131232"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","1.0","0.7764051292182269","0.7839269802828491","0.7806088199781231","0.7646795873937083"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","1.0","0.8439563483970726","0.8679921862505483","0.8238499897563861","0.8400268691842834"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","1.0","0.6983719932681401","0.7189529118782639","0.6806245123381183","0.6955385555880383"
"SR-p53","Smile SVC RBF classification","0.001","Standard","rdkit_fp","1.0","0.8190329736354863","0.8293278347688962","0.8099197510145595","0.8178513351230031"
"SR-p53","Smile SVC RBF classification","0.01","Standard","rdkit_fp","1.0","0.7999638176890383","0.801300006854172","0.7969474000810742","0.801644046131869"
"SR-p53","Smile SVC RBF classification","0.1","Standard","rdkit_fp","1.0","0.766810930947365","0.7697754118211577","0.7618531805362321","0.7688042004847053"
"SR-p53","Smile SVC RBF classification","1.0","Standard","rdkit_fp","1.0","0.7578568125112243","0.7576229751650799","0.7546543103861577","0.7612931519824351"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","1.0","0.6175545437584143","0.6424752678836628","0.6024591235816926","0.6077292398098875"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","1.0","0.6316480879160195","0.6310310950672837","0.6323181974709138","0.6315949712098607"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","1.0","0.7058842088358604","0.7121867074870292","0.7210628522607841","0.6844030667597683"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","1.0","0.725090805156073","0.7220761269391548","0.719860861074666","0.7333354274543984"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","1.0","0.8434389308481127","0.8573465237953813","0.829924240773107","0.8430460279758498"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","1.0","0.7053246506342582","0.7289679910438851","0.6870649184215244","0.699941042437365"
"SR-p53","Smile SVC RBF classification","0.001","Standard","cdk_fp","1.0","0.8115999569666391","0.8264536544129435","0.7970345798588577","0.8113116366281165"
"SR-p53","Smile SVC RBF classification","0.01","Standard","cdk_fp","1.0","0.8020704023490235","0.8023943887226079","0.8040961418589266","0.7997206764655358"
"SR-p53","Smile SVC RBF classification","0.1","Standard","cdk_fp","1.0","0.7649849295148584","0.7649649295163247","0.7633156213084699","0.7666742377197806"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_fp","1.0","0.7543571420144612","0.7508213575818455","0.7531907798666944","0.759059288594844"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","1.0","0.602674371989902","0.6291530535310378","0.6229038712180323","0.5559661912206362"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","1.0","0.5704499866612834","0.5495030729511715","0.5109759340223451","0.6508709530103337"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","1.0","0.7653475964319295","0.8027188192556313","0.7899348767059925","0.7033890933341647"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","1.0","0.8065386892236224","0.8432726358838444","0.8206101712646657","0.755733260522357"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","1.0","0.8591707457638565","0.8723902762228906","0.8593648517289808","0.845757109339698"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","1.0","0.7675921000124708","0.7985514862116936","0.7797849710781088","0.7244398427476099"
"SR-p53","Smile SVC RBF classification","0.001","Standard","rdkit_desc","1.0","0.8022213414749829","0.8265164842696819","0.8141305342812639","0.7660170058740029"
"SR-p53","Smile SVC RBF classification","0.01","Standard","rdkit_desc","1.0","0.8579365831286553","0.8761829148484254","0.8449071753315961","0.8527196592059446"
"SR-p53","Smile SVC RBF classification","0.1","Standard","rdkit_desc","1.0","0.8837962505886553","0.8968048161941188","0.8832793545209148","0.871304581050932"
"SR-p53","Smile SVC RBF classification","1.0","Standard","rdkit_desc","1.0","0.8685306626395676","0.8796237062761287","0.8690636020068669","0.856904679635707"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","1.0","0.64948676701467","0.5580593570792095","0.6813818866575672","0.7090190573072334"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","1.0","0.6233446015867744","0.5791107861728599","0.5457127164782861","0.745210302109177"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","1.0","0.7923282225488673","0.8194681167035819","0.7765233576419495","0.7809931933010704"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","1.0","0.8178618295023782","0.8460325801366284","0.8175686867674063","0.7899842216030998"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","1.0","0.8503906493031347","0.8590817702026539","0.8498306532816544","0.8422595244250957"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","1.0","0.789162048021625","0.8200507208298136","0.7838878693698309","0.7635475538652307"
"SR-p53","Smile SVC RBF classification","0.001","Standard","cdk_desc","1.0","0.818879926473174","0.8503484201146854","0.8218742780424693","0.7844170812623672"
"SR-p53","Smile SVC RBF classification","0.01","Standard","cdk_desc","1.0","0.8639604899071885","0.8747435399483475","0.8666617991290604","0.8504761306441578"
"SR-p53","Smile SVC RBF classification","0.1","Standard","cdk_desc","1.0","0.8741146849853746","0.8805307409353568","0.8813047325542234","0.8605085814665437"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_desc","1.0","0.8546625551509104","0.8644531517740824","0.8530911769705707","0.8464433367080779"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_fp","10.0","0.6444595670104024","0.68738376476502","0.6028416248566988","0.6431533114094883"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","rdkit_fp","10.0","0.6887399594211475","0.6930658685370957","0.6936862225438176","0.679467787182529"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","rdkit_fp","10.0","0.6756110899093294","0.699524777810778","0.6451815736821703","0.6821269182350399"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","rdkit_fp","10.0","0.7215886686718115","0.7416207818318912","0.6935925042827114","0.729552719900832"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","rdkit_fp","10.0","0.8432445325616831","0.8635495441979519","0.8247206977869548","0.8414633557001425"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","rdkit_fp","10.0","0.6966941714928567","0.7110192145125523","0.6821305429992479","0.69693275696677"
"SR-p53","Smile SVC RBF classification","0.001","Standard","rdkit_fp","10.0","0.8155316289297869","0.8228495053576745","0.8078307055895413","0.815914675842145"
"SR-p53","Smile SVC RBF classification","0.01","Standard","rdkit_fp","10.0","0.8009171267161159","0.7991455139482223","0.7996216397644337","0.8039842264356918"
"SR-p53","Smile SVC RBF classification","0.1","Standard","rdkit_fp","10.0","0.7663468402124595","0.7691425438095371","0.7612701657723359","0.7686278110555053"
"SR-p53","Smile SVC RBF classification","1.0","Standard","rdkit_fp","10.0","0.756388266001383","0.7559916836116926","0.7531461002305788","0.7600270141618776"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_fp","10.0","0.6101394290503243","0.6221549498503548","0.6013846328205672","0.6068787044800509"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","cdk_fp","10.0","0.6316012903047508","0.640428156914717","0.6286740827597623","0.625701631239773"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","cdk_fp","10.0","0.6413433684229135","0.6312275811647491","0.6459051658377352","0.6468973582662563"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","cdk_fp","10.0","0.7027830160893574","0.6927391532820016","0.699753935077221","0.7158559599088495"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","cdk_fp","10.0","0.835800500811164","0.852140784573554","0.8290284685564301","0.8262322493035076"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","cdk_fp","10.0","0.6996231851599043","0.7345952614864318","0.6813306685381213","0.6829436254551599"
"SR-p53","Smile SVC RBF classification","0.001","Standard","cdk_fp","10.0","0.796591341927039","0.8112522561630343","0.7860161456948446","0.7925056239232382"
"SR-p53","Smile SVC RBF classification","0.01","Standard","cdk_fp","10.0","0.8015092554040445","0.8003884027507924","0.8028287658394662","0.801310597621875"
"SR-p53","Smile SVC RBF classification","0.1","Standard","cdk_fp","10.0","0.760332869023431","0.7586213987068436","0.7605367658917705","0.7618404424716785"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_fp","10.0","0.7558113708667596","0.7564771870501948","0.7559968789639456","0.7549600465861386"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","rdkit_desc","10.0","0.6801350259120483","0.6519979894445838","0.6839209976853796","0.7044860906061814"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","rdkit_desc","10.0","0.7115615945847589","0.7166304919006489","0.7250818400163952","0.6929724518372326"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","rdkit_desc","10.0","0.7669349177230697","0.7877790216820081","0.8014502356033546","0.7115754958838462"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","rdkit_desc","10.0","0.8151876491880127","0.8413511846283823","0.8275376943564113","0.7766740685792444"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","rdkit_desc","10.0","0.860694997706597","0.874052411524123","0.8555823391206084","0.8524502424750592"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","rdkit_desc","10.0","0.7767912059113901","0.8033950969864508","0.793556106725486","0.7334224140222332"
"SR-p53","Smile SVC RBF classification","0.001","Standard","rdkit_desc","10.0","0.8174393319923262","0.8300600881902557","0.817696187192413","0.8045617205943097"
"SR-p53","Smile SVC RBF classification","0.01","Standard","rdkit_desc","10.0","0.8720604938528141","0.8777033973817111","0.8592722232150946","0.8792058609616368"
"SR-p53","Smile SVC RBF classification","0.1","Standard","rdkit_desc","10.0","0.8786696922559339","0.9033859580981911","0.864812498092946","0.8678106205766647"
"SR-p53","Smile SVC RBF classification","1.0","Standard","rdkit_desc","10.0","0.8667001998765117","0.881218442276491","0.8648746136845973","0.8540075436684469"
"SR-p53","Smile SVC RBF classification","1.0E-4","MaxMin","cdk_desc","10.0","0.683209669885675","0.7601772944321223","0.5799373177397779","0.7095143974851247"
"SR-p53","Smile SVC RBF classification","0.001","MaxMin","cdk_desc","10.0","0.7381017436207751","0.7156640544677632","0.7695064752779888","0.7291347011165732"
"SR-p53","Smile SVC RBF classification","0.01","MaxMin","cdk_desc","10.0","0.7996019092710922","0.8213781443487422","0.8053831333283814","0.7720444501361529"
"SR-p53","Smile SVC RBF classification","0.1","MaxMin","cdk_desc","10.0","0.8274291850013483","0.8623226484498041","0.8280814782203126","0.7918834283339282"
"SR-p53","Smile SVC RBF classification","1.0","MaxMin","cdk_desc","10.0","0.8539163152212277","0.8641435719344746","0.8622624895929056","0.835342884136303"
"SR-p53","Smile SVC RBF classification","1.0E-4","Standard","cdk_desc","10.0","0.7851044816310879","0.816351755808896","0.7820734402448007","0.7568882488395673"
"SR-p53","Smile SVC RBF classification","0.001","Standard","cdk_desc","10.0","0.83229080157186","0.8608672804953149","0.8137513022479399","0.8222538219723252"
"SR-p53","Smile SVC RBF classification","0.01","Standard","cdk_desc","10.0","0.868796838558298","0.8739861545842983","0.870117387570765","0.862286973519831"
"SR-p53","Smile SVC RBF classification","0.1","Standard","cdk_desc","10.0","0.8681839547053656","0.875058831593128","0.8739620157708166","0.8555310167521519"
"SR-p53","Smile SVC RBF classification","1.0","Standard","cdk_desc","10.0","0.8537069590954522","0.8619091137563094","0.8517584161177827","0.8474533474122645"
