name,method,feature,depth,bins,auc,f1,f2,f3
data_tuberculosis,DTC,cdk_fp,5,32,0.5994371240497971,0.608408130300175,0.5918205535390201,0.5980826883101961
data_tuberculosis,DTC,cdk_fp,10,32,0.6117304723998347,0.618504240139992,0.6072578266787658,0.6094293503807465
data_tuberculosis,DTC,cdk_fp,15,32,0.6036944348003541,0.5909532911562795,0.5966600499092559,0.623469963335527
data_tuberculosis,DTC,cdk_fp,20,32,0.5844799061564572,0.5846913447301118,0.5833603675136116,0.5853880062256485
data_tuberculosis,DTC,cdk_fp,30,32,0.577118926262021,0.5796430205949656,0.5688912205081669,0.5828225376829307
data_tuberculosis,DTC,cdk_fp,5,64,0.5994371240497971,0.608408130300175,0.5918205535390201,0.5980826883101961
data_tuberculosis,DTC,cdk_fp,10,64,0.6117304723998347,0.618504240139992,0.6072578266787658,0.6094293503807465
data_tuberculosis,DTC,cdk_fp,15,64,0.6036944348003541,0.5909532911562796,0.5966600499092559,0.6234699633355268
data_tuberculosis,DTC,cdk_fp,20,64,0.5844799061564572,0.5846913447301118,0.5833603675136115,0.5853880062256483
data_tuberculosis,DTC,cdk_fp,30,64,0.5771189262620211,0.5796430205949656,0.5688912205081671,0.5828225376829307
data_tuberculosis,DTC,cdk_fp,5,128,0.5994371240497971,0.6084081303001749,0.5918205535390201,0.5980826883101961
data_tuberculosis,DTC,cdk_fp,10,128,0.6117304723998347,0.618504240139992,0.6072578266787658,0.6094293503807464
data_tuberculosis,DTC,cdk_fp,15,128,0.6036944348003541,0.5909532911562796,0.5966600499092559,0.6234699633355267
data_tuberculosis,DTC,cdk_fp,20,128,0.5844799061564572,0.5846913447301118,0.5833603675136115,0.5853880062256485
data_tuberculosis,DTC,cdk_fp,30,128,0.5771189262620211,0.5796430205949658,0.568891220508167,0.5828225376829307
data_tuberculosis,DTC,rdkit_fp,5,32,0.5931595939318081,0.5793834971059361,0.6082889065335754,0.5918063781559129
data_tuberculosis,DTC,rdkit_fp,10,32,0.5802189604684385,0.5629468299905775,0.5834301270417424,0.5942799243729957
data_tuberculosis,DTC,rdkit_fp,15,32,0.5714860729943437,0.53985300848028,0.5867332123411978,0.5878719981615536
data_tuberculosis,DTC,rdkit_fp,20,32,0.5717051413487682,0.5459781935657558,0.5834034709618875,0.5857337595186614
data_tuberculosis,DTC,rdkit_fp,30,32,0.5574867947735215,0.5419044285906582,0.5444623411978221,0.5860936145320841
data_tuberculosis,DTC,rdkit_fp,5,64,0.593159593931808,0.5793834971059361,0.6082889065335754,0.5918063781559127
data_tuberculosis,DTC,rdkit_fp,10,64,0.5802189604684386,0.5629468299905775,0.5834301270417424,0.5942799243729958
data_tuberculosis,DTC,rdkit_fp,15,64,0.5714860729943437,0.53985300848028,0.5867332123411977,0.5878719981615536
data_tuberculosis,DTC,rdkit_fp,20,64,0.5717051413487683,0.5459781935657559,0.5834034709618875,0.5857337595186614
data_tuberculosis,DTC,rdkit_fp,30,64,0.5574867947735216,0.5419044285906582,0.5444623411978222,0.5860936145320842
data_tuberculosis,DTC,rdkit_fp,5,128,0.5931595939318082,0.5793834971059362,0.6082889065335755,0.5918063781559129
data_tuberculosis,DTC,rdkit_fp,10,128,0.5802189604684385,0.5629468299905775,0.5834301270417424,0.5942799243729957
data_tuberculosis,DTC,rdkit_fp,15,128,0.5714860729943437,0.5398530084802801,0.5867332123411978,0.5878719981615536
data_tuberculosis,DTC,rdkit_fp,20,128,0.5717051413487682,0.5459781935657558,0.5834034709618875,0.5857337595186612
data_tuberculosis,DTC,rdkit_fp,30,128,0.5574867947735215,0.5419044285906581,0.5444623411978222,0.5860936145320841
data_tuberculosis,DTC,cdk_desc,5,32,0.6210055755237042,0.6105618522008345,0.6304123185117967,0.6220425558584813
data_tuberculosis,DTC,cdk_desc,10,32,0.6036899500035469,0.6134672230448243,0.6137914019963702,0.5838112249694464
data_tuberculosis,DTC,cdk_desc,15,32,0.5717911603066586,0.5741327231121282,0.5886110480943739,0.5526297097134739
data_tuberculosis,DTC,cdk_desc,20,32,0.5678535276594757,0.5757733207699556,0.5732679219600725,0.5545193402483991
data_tuberculosis,DTC,cdk_desc,30,32,0.5741951241641412,0.5732545430071342,0.5832877722323049,0.5660430572529848
data_tuberculosis,DTC,cdk_desc,5,64,0.6176460456356516,0.60995881006865,0.6289502041742288,0.614029122664076
data_tuberculosis,DTC,cdk_desc,10,64,0.5989773579187794,0.587931619329654,0.6154219600725953,0.593578494354089
data_tuberculosis,DTC,cdk_desc,15,64,0.569147491556291,0.5766251177816666,0.5641407667876588,0.5666765900995476
data_tuberculosis,DTC,cdk_desc,20,64,0.5713880456408548,0.5808453358460088,0.5781868194192378,0.5551319816573177
data_tuberculosis,DTC,cdk_desc,30,64,0.5690473812395683,0.5644528200296137,0.5799058529945553,0.5627834706945359
data_tuberculosis,DTC,cdk_desc,5,128,0.61850403299728,0.6141714901063401,0.6309006352087113,0.6104399736767886
data_tuberculosis,DTC,cdk_desc,10,128,0.5926488857624228,0.5790690537084399,0.6068466424682396,0.592030961110589
data_tuberculosis,DTC,cdk_desc,15,128,0.5538012191636992,0.564836182527931,0.5524223003629765,0.5441451746001902
data_tuberculosis,DTC,cdk_desc,20,128,0.5525699078111621,0.5568765648135684,0.5556992967332123,0.5451338618867058
data_tuberculosis,DTC,cdk_desc,30,128,0.5611402566951362,0.5526671153587294,0.5704990925589838,0.5602545621676954
data_tuberculosis,DTC,rdkit_desc,5,32,0.6117869004467326,0.5794368017229775,0.6315545598911071,0.6243693397261132
data_tuberculosis,DTC,rdkit_desc,10,32,0.576382166085017,0.5773094629156011,0.5753419918330309,0.5764950435064189
data_tuberculosis,DTC,rdkit_desc,15,32,0.5481762218144212,0.5363892852335442,0.5499217332123412,0.5582176469973781
data_tuberculosis,DTC,rdkit_desc,20,32,0.549641585834087,0.5544234755687172,0.5472918557168786,0.5472094262166651
data_tuberculosis,DTC,rdkit_desc,30,32,0.5488074094593506,0.5596360209987886,0.5452864110707804,0.541499796308483
data_tuberculosis,DTC,rdkit_desc,5,64,0.6139630570659866,0.5818915062592542,0.6333495916515426,0.6266480732871632
data_tuberculosis,DTC,rdkit_desc,10,64,0.5887016475630087,0.5883300578812761,0.5855767921960073,0.592198092611743
data_tuberculosis,DTC,rdkit_desc,15,64,0.5514533120112501,0.5514260331134743,0.5542547640653359,0.5486791388549404
data_tuberculosis,DTC,rdkit_desc,20,64,0.5502254999929762,0.5350351325885044,0.5521319192377495,0.5635094481526747
data_tuberculosis,DTC,rdkit_desc,30,64,0.5528596412508245,0.550086418091264,0.5507940108892921,0.5576984947719177
data_tuberculosis,DTC,rdkit_desc,5,128,0.6106003895664733,0.5746996904024767,0.6290500226860254,0.628051455610918
data_tuberculosis,DTC,rdkit_desc,10,128,0.5770614110835093,0.570517700901871,0.5737738203266789,0.5868927120219779
data_tuberculosis,DTC,rdkit_desc,15,128,0.5534532773295189,0.536473818818145,0.5700686252268603,0.5538173879435513
data_tuberculosis,DTC,rdkit_desc,20,128,0.5510410424296923,0.5315638713151164,0.5704849137931035,0.5510743421808572
data_tuberculosis,DTC,rdkit_desc,30,128,0.5560438822448546,0.5474341095706017,0.566880671506352,0.5538168656576102
data_chagas,DTC,cdk_fp,5,32,0.7271244300374544,0.7302364438227351,0.7254100501787477,0.7257267961108803
data_chagas,DTC,cdk_fp,10,32,0.7108433505836584,0.70484471838511,0.7241450083714173,0.7035403249944482
data_chagas,DTC,cdk_fp,15,32,0.6979703463192706,0.6986118396767111,0.7186619166440693,0.6766372826370315
data_chagas,DTC,cdk_fp,20,32,0.6893685736817776,0.6958311476365332,0.7043583613417154,0.6679162120670843
data_chagas,DTC,cdk_fp,30,32,0.6704524148034869,0.691294612500243,0.6746877200140312,0.6453749118961871
data_chagas,DTC,cdk_fp,5,64,0.7271244300374544,0.7302364438227351,0.7254100501787478,0.7257267961108803
data_chagas,DTC,cdk_fp,10,64,0.7108433505836584,0.70484471838511,0.7241450083714174,0.7035403249944482
data_chagas,DTC,cdk_fp,15,64,0.6979703463192708,0.6986118396767113,0.7186619166440694,0.6766372826370315
data_chagas,DTC,cdk_fp,20,64,0.6893685736817776,0.6958311476365331,0.7043583613417154,0.6679162120670844
data_chagas,DTC,cdk_fp,30,64,0.6704524148034869,0.6912946125002429,0.674687720014031,0.6453749118961872
data_chagas,DTC,cdk_fp,5,128,0.7271244300374544,0.730236443822735,0.7254100501787478,0.7257267961108803
data_chagas,DTC,cdk_fp,10,128,0.7108433505836584,0.70484471838511,0.7241450083714173,0.7035403249944483
data_chagas,DTC,cdk_fp,15,128,0.6979703463192706,0.6986118396767111,0.7186619166440694,0.6766372826370316
data_chagas,DTC,cdk_fp,20,128,0.6893685736817776,0.6958311476365331,0.7043583613417155,0.6679162120670844
data_chagas,DTC,cdk_fp,30,128,0.6704524148034872,0.6912946125002429,0.6746877200140311,0.6453749118961872
data_chagas,DTC,rdkit_fp,5,32,0.7216361851436619,0.7251801985584115,0.7051718690526243,0.7345564878199496
data_chagas,DTC,rdkit_fp,10,32,0.7259215504503398,0.7387570185152805,0.7046780425063999,0.7343295903293393
data_chagas,DTC,rdkit_fp,15,32,0.69689507805253,0.7213175866021644,0.6726813164395729,0.696686331115853
data_chagas,DTC,rdkit_fp,20,32,0.6921326675288995,0.7096666083814185,0.6774976801347389,0.6892337140705411
data_chagas,DTC,rdkit_fp,30,32,0.6856682556898221,0.7095791805094132,0.6675888079251076,0.6798367786349461
data_chagas,DTC,rdkit_fp,5,64,0.7216361851436617,0.7251801985584115,0.7051718690526243,0.7345564878199495
data_chagas,DTC,rdkit_fp,10,64,0.7259215504503398,0.7387570185152805,0.7046780425063999,0.7343295903293393
data_chagas,DTC,rdkit_fp,15,64,0.69689507805253,0.7213175866021644,0.6726813164395729,0.696686331115853
data_chagas,DTC,rdkit_fp,20,64,0.6921326675288995,0.7096666083814187,0.6774976801347387,0.6892337140705411
data_chagas,DTC,rdkit_fp,30,64,0.6856682556898221,0.7095791805094132,0.6675888079251076,0.6798367786349461
data_chagas,DTC,rdkit_fp,5,128,0.7216361851436617,0.7251801985584114,0.7051718690526243,0.7345564878199495
data_chagas,DTC,rdkit_fp,10,128,0.7259215504503398,0.7387570185152805,0.7046780425063999,0.7343295903293392
data_chagas,DTC,rdkit_fp,15,128,0.6968950780525299,0.7213175866021644,0.6726813164395729,0.6966863311158528
data_chagas,DTC,rdkit_fp,20,128,0.6921326675288993,0.7096666083814187,0.6774976801347388,0.6892337140705409
data_chagas,DTC,rdkit_fp,30,128,0.6856682556898221,0.7095791805094132,0.6675888079251076,0.679836778634946
data_chagas,DTC,cdk_desc,5,32,0.7189692733055921,0.7130605098016358,0.7075999532295262,0.7362473568856145
data_chagas,DTC,cdk_desc,10,32,0.6523198197154312,0.6531772745818034,0.6457348064374084,0.6580473781270818
data_chagas,DTC,cdk_desc,15,32,0.6283084466754049,0.6279822618561909,0.6365884422198063,0.6203546359502178
data_chagas,DTC,cdk_desc,20,32,0.645789475692067,0.6412421557770394,0.6452297848309422,0.6508964864682198
data_chagas,DTC,cdk_desc,30,32,0.6464061911133208,0.6413757261370482,0.6469463607346945,0.6508964864682198
data_chagas,DTC,cdk_desc,5,64,0.7213258228047252,0.7203109517980999,0.7093936506593892,0.7342728659566866
data_chagas,DTC,cdk_desc,10,64,0.6558369603474291,0.6546210487458959,0.6699335510979867,0.642956281198405
data_chagas,DTC,cdk_desc,15,64,0.6265681030345167,0.6126568844592101,0.6434522580436508,0.6235951666006894
data_chagas,DTC,cdk_desc,20,64,0.6330838989241012,0.6114389656311321,0.651709236919816,0.6361034942213555
data_chagas,DTC,cdk_desc,30,64,0.6423146416488685,0.6389010316488898,0.6517378465182119,0.6363050467795038
data_chagas,DTC,cdk_desc,5,128,0.7228179160981179,0.7188975345340095,0.7146292071658338,0.73492700659451
data_chagas,DTC,cdk_desc,10,128,0.6614387257052228,0.6686762934467952,0.6426064090475989,0.6730334746212743
data_chagas,DTC,cdk_desc,15,128,0.6375887429617284,0.6528142060577801,0.6306276945888055,0.6293243282385996
data_chagas,DTC,cdk_desc,20,128,0.6449969697493866,0.6530339900137941,0.63929391511159,0.6426630041227758
data_chagas,DTC,cdk_desc,30,128,0.6538243950152549,0.6723154786190283,0.6407281267181307,0.6484295797086057
data_chagas,DTC,rdkit_desc,5,32,0.6944174064321739,0.7171429057138972,0.6721638558772822,0.6939454577053422
data_chagas,DTC,rdkit_desc,10,32,0.6553270580239356,0.6889632025800935,0.6437881098509066,0.6332298616408069
data_chagas,DTC,rdkit_desc,15,32,0.6310118314239259,0.6539034116298498,0.6101855145871635,0.6289465680547643
data_chagas,DTC,rdkit_desc,20,32,0.6364907847046424,0.6536496279458337,0.6228197620178971,0.6330029641501964
data_chagas,DTC,rdkit_desc,30,32,0.6369073847927221,0.6536496279458337,0.6235723188452668,0.6335002075870659
data_chagas,DTC,rdkit_desc,5,64,0.6984614955768437,0.7246131316663753,0.6760522734679562,0.6947190815961998
data_chagas,DTC,rdkit_desc,10,64,0.6560307740946301,0.6676405160187289,0.6579722511773471,0.6424795550878142
data_chagas,DTC,rdkit_desc,15,64,0.6303199713931107,0.640390948300985,0.626143451014148,0.6244255148641993
data_chagas,DTC,rdkit_desc,20,64,0.637060155593217,0.6519253560257232,0.6267952522993411,0.6324598584545867
data_chagas,DTC,rdkit_desc,30,64,0.6399042549498524,0.6515489304656991,0.6342412112557624,0.6339226231280957
data_chagas,DTC,rdkit_desc,5,128,0.6986662250122655,0.725920906918459,0.6792304266810628,0.6908473414372748
data_chagas,DTC,rdkit_desc,10,128,0.6485116114708382,0.6720519807270112,0.6417555844692172,0.6317272692162863
data_chagas,DTC,rdkit_desc,15,128,0.6355214960717448,0.6493778049775603,0.6243671681224392,0.6328195151152349
data_chagas,DTC,rdkit_desc,20,128,0.6406333623608766,0.6615059936663363,0.6210621375599247,0.639331955856369
data_chagas,DTC,rdkit_desc,30,128,0.6425544049600982,0.6616213498863438,0.626847495913803,0.6391943690801479
data_malaria,DTC,cdk_fp,5,32,0.7879916537762259,0.8246398315832192,0.8214431666361042,0.7178919631093543
data_malaria,DTC,cdk_fp,10,32,0.7578360728846496,0.7250596053365799,0.8213423100096927,0.7271063033076763
data_malaria,DTC,cdk_fp,15,32,0.7633354597669466,0.7249923908080961,0.8381906059256542,0.7268233825670897
data_malaria,DTC,cdk_fp,20,32,0.7691081229430378,0.7334690305889514,0.8381185654782176,0.7357367727619443
data_malaria,DTC,cdk_fp,30,32,0.7777876037277798,0.7331684675087506,0.8295889765017158,0.7706053671728729
data_malaria,DTC,cdk_fp,5,64,0.7879916537762259,0.8246398315832192,0.8214431666361042,0.7178919631093543
data_malaria,DTC,cdk_fp,10,64,0.7578360728846496,0.7250596053365799,0.8213423100096927,0.7271063033076763
data_malaria,DTC,cdk_fp,15,64,0.7633354597669466,0.7249923908080961,0.8381906059256542,0.7268233825670897
data_malaria,DTC,cdk_fp,20,64,0.7691081229430378,0.7334690305889515,0.8381185654782176,0.7357367727619443
data_malaria,DTC,cdk_fp,30,64,0.7777876037277798,0.7331684675087506,0.8295889765017157,0.7706053671728729
data_malaria,DTC,cdk_fp,5,128,0.7879916537762259,0.8246398315832192,0.8214431666361041,0.7178919631093543
data_malaria,DTC,cdk_fp,10,128,0.7578600863671285,0.7250596053365799,0.8214143504571294,0.7271063033076763
data_malaria,DTC,cdk_fp,15,128,0.7633354597669466,0.7249923908080961,0.8381906059256542,0.7268233825670897
data_malaria,DTC,cdk_fp,20,128,0.7632400388297081,0.7249251762796124,0.8381185654782176,0.7266763747312946
data_malaria,DTC,cdk_fp,30,128,0.7805720382063301,0.733041647643687,0.8379928221517826,0.7706816448235212
data_malaria,DTC,rdkit_fp,5,32,0.7743143974239973,0.8081481763303404,0.7879050637885415,0.72688995215311
data_malaria,DTC,rdkit_fp,10,32,0.7805705118786511,0.7998249885862122,0.778818798627302,0.7630677484224395
data_malaria,DTC,rdkit_fp,15,32,0.7862074854464943,0.7997527012631259,0.7958020066539178,0.7630677484224395
data_malaria,DTC,rdkit_fp,20,32,0.7919000810187025,0.8079630193273474,0.7956631650643126,0.7720740586644476
data_malaria,DTC,rdkit_fp,30,32,0.8059522467320557,0.8163483488053568,0.8032627773557226,0.7982456140350878
data_malaria,DTC,rdkit_fp,5,64,0.7682611879840602,0.8081481763303404,0.7879050637885415,0.7087303238332987
data_malaria,DTC,rdkit_fp,10,64,0.7745168401499223,0.7998249885862122,0.7788187986273021,0.7449067332362526
data_malaria,DTC,rdkit_fp,15,64,0.7801538137177653,0.7997527012631259,0.7958020066539178,0.7449067332362526
data_malaria,DTC,rdkit_fp,20,64,0.7858510321778917,0.8079630193273474,0.7956631650643127,0.7539269121420151
data_malaria,DTC,rdkit_fp,30,64,0.8029173208138346,0.8163483488053569,0.8032627773557226,0.7891408362804244
data_malaria,DTC,rdkit_fp,5,128,0.7682611879840602,0.8081481763303404,0.7879050637885415,0.7087303238332987
data_malaria,DTC,rdkit_fp,10,128,0.7745168401499223,0.7998249885862122,0.7788187986273021,0.7449067332362526
data_malaria,DTC,rdkit_fp,15,128,0.7801538137177655,0.7997527012631259,0.7958020066539179,0.7449067332362526
data_malaria,DTC,rdkit_fp,20,128,0.7830693348944806,0.7996804139400397,0.79559374426951,0.7539338464738923
data_malaria,DTC,rdkit_fp,30,128,0.8002198695264134,0.8162760614822705,0.7952427108165457,0.7891408362804243
data_malaria,DTC,cdk_desc,5,32,0.8137086486705498,0.862491756708771,0.8659942891572577,0.7126399001456208
data_malaria,DTC,cdk_desc,10,32,0.7186268902194721,0.854858469030589,0.7006588426374663,0.6003633589903612
data_malaria,DTC,cdk_desc,15,32,0.8002735689839438,0.8474965758636432,0.8195622560448483,0.7337618750433396
data_malaria,DTC,cdk_desc,20,32,0.8003232650048424,0.8474965758636432,0.8195504676079952,0.7339227515428889
data_malaria,DTC,cdk_desc,30,32,0.8003232650048424,0.8474965758636432,0.8195504676079952,0.7339227515428889
data_malaria,DTC,cdk_desc,5,64,0.8071755061876202,0.8630053771622788,0.9005265501794462,0.6579945912211359
data_malaria,DTC,cdk_desc,10,64,0.7035572874838621,0.809503880687871,0.7014814135645613,0.5996865681991539
data_malaria,DTC,cdk_desc,15,64,0.8085886220883178,0.8733716329325826,0.818937468891625,0.733456764440746
data_malaria,DTC,cdk_desc,20,64,0.8090452374850405,0.8733716329325826,0.820146438582244,0.7336176409402954
data_malaria,DTC,cdk_desc,30,64,0.8090452374850405,0.8733716329325826,0.820146438582244,0.7336176409402954
data_malaria,DTC,cdk_desc,5,128,0.786266515990649,0.8473887789783392,0.8528711392869305,0.6585396297066779
data_malaria,DTC,cdk_desc,10,128,0.6942425393679437,0.7333206513468269,0.8260105310035889,0.5233964357534152
data_malaria,DTC,cdk_desc,15,128,0.7943546619093388,0.8311266676812255,0.828214968695151,0.72372234935164
data_malaria,DTC,cdk_desc,20,128,0.7946656796430307,0.8311266676812255,0.8282673617478322,0.7246030095000346
data_malaria,DTC,cdk_desc,30,128,0.7946656796430307,0.8311266676812255,0.8282673617478322,0.7246030095000346
data_malaria,DTC,rdkit_desc,5,32,0.8012210992226017,0.8903997362146807,0.7304717994393944,0.7827917620137299
data_malaria,DTC,rdkit_desc,10,32,0.7028775815899145,0.7386090397199816,0.7708183794828805,0.5992053255668817
data_malaria,DTC,rdkit_desc,15,32,0.7699409243402,0.7969715416222797,0.7605899457731905,0.75226128562513
data_malaria,DTC,rdkit_desc,20,32,0.7782805885007323,0.7969715416222797,0.7856089382547875,0.75226128562513
data_malaria,DTC,rdkit_desc,30,32,0.7782805885007323,0.7969715416222797,0.7856089382547875,0.75226128562513
data_malaria,DTC,rdkit_desc,5,64,0.8317017316416846,0.8755503982143764,0.7968878526707359,0.8226669440399418
data_malaria,DTC,rdkit_desc,10,64,0.7100936639266495,0.8280474813574799,0.8063552772902312,0.4958782331322377
data_malaria,DTC,rdkit_desc,15,64,0.7794056641214172,0.8558552731699893,0.7939656301574411,0.6883960890368214
data_malaria,DTC,rdkit_desc,20,64,0.7794093624317517,0.8558552731699893,0.7939656301574411,0.6884071839678247
data_malaria,DTC,rdkit_desc,30,64,0.7794093624317517,0.8558552731699893,0.7939656301574411,0.6884071839678247
data_malaria,DTC,rdkit_desc,5,128,0.8184085717671614,0.8602724090701568,0.7808280721976266,0.8141252340337009
data_malaria,DTC,rdkit_desc,10,128,0.7257195655429476,0.7573149698168721,0.8343239986377805,0.5855197281741904
data_malaria,DTC,rdkit_desc,15,128,0.7860215868793412,0.8390833460153199,0.7860280826762371,0.7329533319464668
