name,method,feature,depth,trees,auc,f1,f2,f3
data_solubility,RFC,cdk_desc,30,40,0.9675483491369052,0.9774831179285363,0.9694260682996603,0.9557358611825193
data_solubility,RFC,rdkit_desc,30,40,0.9770377187620115,0.9766781449845714,0.9821503069312831,0.9722847043701799
data_solubility,RFC,cdk_fp,30,50,0.9426847701017241,0.9368319842583068,0.9539901066809703,0.9372322193658955
data_solubility,RFC,rdkit_fp,30,50,0.9417842684985622,0.9342829032690846,0.9477322844031231,0.943337617823479
data_solubility,RFC,cdk_desc,30,50,0.9794343038702973,0.9797862349626582,0.9798855712497764,0.9786311053984575
data_solubility,RFC,rdkit_desc,30,50,0.9770626698531354,0.982581279906981,0.9843554443053817,0.9642512853470437
data_chagas,RFC,cdk_fp,5,10,0.7123513433223865,0.7396750111713393,0.6729786074837734,0.7244004113120467
data_chagas,RFC,rdkit_fp,5,10,0.7426255054335497,0.7727518894134562,0.7089806773260224,0.7461439495611706
data_chagas,RFC,cdk_desc,5,10,0.7432341496860153,0.7450056828116803,0.7213387799374569,0.7633579863089088
data_chagas,RFC,rdkit_desc,5,10,0.722101155966367,0.7296402343066971,0.6917937720635979,0.7448694615288063
data_chagas,RFC,cdk_fp,5,20,0.7249318592444554,0.7229459307182686,0.6904130479671015,0.761436599047996
data_chagas,RFC,rdkit_fp,5,20,0.7600891918541217,0.7704083367333062,0.7402422611036339,0.769616977725425
data_chagas,RFC,cdk_desc,5,20,0.7557691825641994,0.7571690855044588,0.7389175123083469,0.7712209498797927
data_chagas,RFC,rdkit_desc,5,20,0.7368723183392221,0.7437744069476013,0.7068337135507496,0.7600088345193153
data_chagas,RFC,cdk_fp,5,30,0.7418783162731131,0.7604039167686659,0.717171729736319,0.7480593023143545
data_chagas,RFC,rdkit_fp,5,30,0.7571115134830948,0.7644559557809251,0.7331943487335898,0.7736842359347695
data_chagas,RFC,cdk_desc,5,30,0.7583695558766739,0.7684545666491812,0.7331943487335899,0.7734597522472507
data_chagas,RFC,rdkit_desc,5,30,0.7432729234474362,0.7529166909521867,0.7165734159611705,0.7603286634289519
data_chagas,RFC,cdk_fp,5,40,0.7470650027880953,0.7592139262885895,0.7169913648768668,0.7649897171988297
data_chagas,RFC,rdkit_fp,5,40,0.7621520410171577,0.7737573099415205,0.7381637115853947,0.774535101524558
data_chagas,RFC,cdk_desc,5,40,0.7622730194475207,0.7604184880806667,0.7420123245174307,0.784388245744465
data_chagas,RFC,rdkit_desc,5,40,0.7489730404862762,0.7565716617124206,0.7198772026281027,0.7704702571183054
data_chagas,RFC,cdk_fp,5,50,0.7525788556504829,0.766810436945076,0.7137684314227928,0.7771576985835803
data_chagas,RFC,rdkit_fp,5,50,0.7653446958508701,0.7823033844300673,0.7359719675691545,0.7777587355533884
data_chagas,RFC,cdk_desc,5,50,0.7606712938490223,0.7694660585572459,0.7345477071272728,0.7780001158625484
data_chagas,RFC,rdkit_desc,5,50,0.7460315456914877,0.7595369237046103,0.717823531021512,0.7607341823483409
data_chagas,RFC,cdk_fp,10,10,0.7473709707675322,0.7512385615200792,0.7164913188527302,0.7743830319297874
data_chagas,RFC,rdkit_fp,10,10,0.7540513921901324,0.7753650113656233,0.723598938210731,0.7631902269940427
data_chagas,RFC,cdk_desc,10,10,0.7663792930626263,0.7864440655903324,0.7305286805004441,0.7821651330971022
data_chagas,RFC,rdkit_desc,10,10,0.745180020010174,0.751298061044083,0.726135241303304,0.7581067576831353
data_chagas,RFC,cdk_fp,10,20,0.7647189402856804,0.7678838569291446,0.7376810800994121,0.7885918838284848
data_chagas,RFC,rdkit_fp,10,20,0.7805089567508592,0.7955110644829126,0.7565223664864676,0.789493439283197
data_chagas,RFC,cdk_desc,10,20,0.7863095196697389,0.7931395834547608,0.7663192880936802,0.7994696874607757
data_chagas,RFC,rdkit_desc,10,20,0.7749897408543178,0.7914735967826545,0.7490627246786397,0.7844329011016596
data_chagas,RFC,cdk_fp,10,30,0.7601019428018138,0.7710094033533447,0.7337764918661668,0.7755199331859302
data_chagas,RFC,rdkit_fp,10,30,0.781918667621347,0.7993688193351596,0.7484756059637332,0.7979115775651485
data_chagas,RFC,cdk_desc,10,30,0.7864745238313482,0.792311447222708,0.7609755126715645,0.8061366115997721
data_chagas,RFC,rdkit_desc,10,30,0.7743723613531249,0.7926915156107323,0.748545264116349,0.7818803043322938
data_chagas,RFC,cdk_fp,10,40,0.7724584556227125,0.7901816071185717,0.7431977570074857,0.7839960027420804
data_chagas,RFC,rdkit_fp,10,40,0.7801214153783007,0.7933630102387751,0.7592614245589769,0.7877398113371504
data_chagas,RFC,cdk_desc,10,40,0.7955027938684418,0.796550484738979,0.7743784875722393,0.8155794092941073
data_chagas,RFC,rdkit_desc,10,40,0.7852191934119714,0.8007373083872472,0.7592800829927134,0.7956401888559539
data_chagas,RFC,cdk_fp,10,50,0.7743182144049359,0.7825838821860852,0.7422660792162465,0.7981046818124764
data_chagas,RFC,rdkit_fp,10,50,0.78381325318609,0.7953969225389055,0.7640330080131753,0.7920098290061891
data_chagas,RFC,cdk_desc,10,50,0.7937178290793965,0.8015703017233005,0.7733982978532852,0.806184887661604
data_chagas,RFC,rdkit_desc,10,50,0.7831455443737472,0.7956786345709235,0.7601719561253152,0.7935860424250032
data_chagas,RFC,cdk_fp,15,10,0.7703291181819234,0.7823701696100718,0.7405358204610872,0.7880813644746116
data_chagas,RFC,rdkit_fp,15,10,0.7639780897816657,0.7782950593538109,0.7362232344768052,0.7774159755143815
data_chagas,RFC,cdk_desc,15,10,0.7614339166252402,0.7807588253579685,0.7244360799377058,0.7791068445800466
data_chagas,RFC,rdkit_desc,15,10,0.748653578980318,0.7537302558722386,0.740176334637765,0.7520541464309507
data_chagas,RFC,cdk_fp,15,20,0.779884072007286,0.7836123739581513,0.7531377266066777,0.8029021154570294
data_chagas,RFC,rdkit_fp,15,20,0.7918574812725876,0.8022005109673409,0.778615195925993,0.7947567369244288
data_chagas,RFC,cdk_desc,15,20,0.7899611615223693,0.799611674535175,0.7725823023512114,0.7976895076807218
data_chagas,RFC,rdkit_desc,15,20,0.7723215795130965,0.7924620174467176,0.7436965591360399,0.7808061619565322
data_chagas,RFC,cdk_fp,15,30,0.7814333765282169,0.7915100250626568,0.7593211315469335,0.7934689729750604
data_chagas,RFC,rdkit_fp,15,30,0.7944882334058465,0.8133099220920516,0.7668616265676194,0.8032931515578686
data_chagas,RFC,cdk_desc,15,30,0.7918805538545366,0.7955098502069126,0.771879501347139,0.8082523100095585
data_chagas,RFC,rdkit_desc,15,30,0.7763130032759176,0.7939167200948106,0.7530780196187211,0.7819442701142212
data_chagas,RFC,cdk_fp,15,40,0.7863986430371599,0.8001860270832118,0.7597888362859269,0.7992210657423409
data_chagas,RFC,rdkit_fp,15,40,0.7964433657452444,0.8080593926677159,0.7768973761266585,0.8043733284413591
data_chagas,RFC,cdk_desc,15,40,0.7996319059355029,0.7973081929630277,0.7854951823924092,0.8160923424510722
data_chagas,RFC,rdkit_desc,15,40,0.7867019560146791,0.8002151697072137,0.7643663720292663,0.7955243263075573
data_chagas,RFC,cdk_fp,15,50,0.7872757664253951,0.7960732742709488,0.7580424068881962,0.8077116181170405
data_chagas,RFC,rdkit_fp,15,50,0.7980484413732605,0.8044882069514873,0.7841903359264412,0.8054667812418533
data_chagas,RFC,cdk_desc,15,50,0.8016595372133939,0.806547619047619,0.7866557369708158,0.8117752556217472
data_chagas,RFC,rdkit_desc,15,50,0.7902359788632196,0.8027214353713742,0.7705721670900059,0.7974143341282792
data_chagas,RFC,cdk_fp,20,10,0.780495634038713,0.7935099376347844,0.7553842020285448,0.7925927624528101
data_chagas,RFC,rdkit_fp,20,10,0.7790033328878323,0.7914614540226534,0.7621161649206518,0.7834323797201918
data_chagas,RFC,cdk_desc,20,10,0.758765839085559,0.7802245439179343,0.7204444190136903,0.7756285543250523
data_chagas,RFC,rdkit_desc,20,10,0.7506926105479825,0.7550453167803227,0.7454442324293529,0.7515882824342722
data_chagas,RFC,cdk_fp,20,20,0.78618625848514,0.7912319558586388,0.762310212631511,0.8050166069652702
data_chagas,RFC,rdkit_fp,20,20,0.8028417099136516,0.8126517845000097,0.7917208797824675,0.8041524654584776
data_chagas,RFC,cdk_desc,20,20,0.7899651567886361,0.7989766081871346,0.7730338364476332,0.7978850257311407
data_chagas,RFC,rdkit_desc,20,20,0.7694370882636998,0.7864562083503334,0.7435435599794012,0.7783114964613648
data_chagas,RFC,cdk_fp,20,30,0.7949663806415834,0.8027360066833753,0.7750078987369484,0.8071552365044269
data_chagas,RFC,rdkit_fp,20,30,0.8039362190137818,0.8186114511083911,0.7797347019501796,0.8134625039827751
data_chagas,RFC,cdk_desc,20,30,0.7905821280875275,0.7937418643507995,0.7714491134756183,0.8065554064361646
data_chagas,RFC,rdkit_desc,20,30,0.7759485956788137,0.7938268636708049,0.7514808576908821,0.7825380656747545
data_chagas,RFC,cdk_fp,20,40,0.7966263056596672,0.8106288006838801,0.7714516012667834,0.807798515028338
data_chagas,RFC,rdkit_fp,20,40,0.8036120612924359,0.8156959744322045,0.7839515079746147,0.8111887014704888
data_chagas,RFC,cdk_desc,20,40,0.8001273341302314,0.7984496124031008,0.7870674664085999,0.814864923578994
data_chagas,RFC,rdkit_desc,20,40,0.7860115297092194,0.8011647335392744,0.7635964006637428,0.793273454924641
data_chagas,RFC,cdk_fp,20,50,0.7949925790645694,0.8022247964873424,0.7692735401019497,0.8134794006044163
data_chagas,RFC,rdkit_fp,20,50,0.8052052201336944,0.8125060713800003,0.7912631262081338,0.8118464628129494
data_chagas,RFC,cdk_desc,20,50,0.8015318330567123,0.8065937615356219,0.7862228613081302,0.8117788763263849
data_chagas,RFC,rdkit_desc,20,50,0.7905598180526932,0.8042113520234697,0.7703072173309483,0.7971608848036613
data_chagas,RFC,cdk_fp,30,10,0.7933623106666478,0.804936274795516,0.773777686005926,0.8013729711985015
data_chagas,RFC,rdkit_fp,30,10,0.7917872984740858,0.8088936002797692,0.773496565604297,0.7929717295381912
data_chagas,RFC,cdk_desc,30,10,0.7578949023631851,0.7806653261059626,0.7176804830295326,0.7753388979540605
data_chagas,RFC,rdkit_desc,30,10,0.7503338475528731,0.7553148860523403,0.7437749245577329,0.7519117320485462
data_chagas,RFC,cdk_fp,30,20,0.7967630816665469,0.8101637329758506,0.7701256085759137,0.8099999034478763
data_chagas,RFC,rdkit_fp,30,20,0.8110802997599791,0.8175683880243245,0.8005251727149016,0.815147338540711
data_chagas,RFC,cdk_desc,30,20,0.7896287589514628,0.7985431116551068,0.7725872779335411,0.7977558872657405
data_chagas,RFC,rdkit_desc,30,20,0.7697162189563029,0.7857786423422899,0.7445274813851027,0.7788425331415164
data_chagas,RFC,cdk_fp,30,30,0.8064011793008781,0.8132504225680479,0.7869231745210381,0.8190299408135483
data_chagas,RFC,rdkit_fp,30,30,0.8139686641658238,0.8288332264770454,0.7930555797424143,0.820017186278012
data_chagas,RFC,cdk_desc,30,30,0.7904410962388271,0.7935621515027881,0.7712600413470891,0.8065010958666038
data_chagas,RFC,rdkit_desc,30,30,0.7758843607356175,0.7940114336228166,0.7512942733535176,0.7823473752305182
data_chagas,RFC,cdk_fp,30,40,0.8057146971655437,0.8175938878203259,0.7826926856451963,0.8168575180311091
data_chagas,RFC,rdkit_fp,30,40,0.8125142837281958,0.8209015756445377,0.7961702942808169,0.8204709812592327
data_chagas,RFC,cdk_desc,30,40,0.7996594735269117,0.7979651162790697,0.7869244184166204,0.814088885885045
data_chagas,RFC,rdkit_desc,30,40,0.7863133155408546,0.8010894484272696,0.7641860071698141,0.7936644910254801
data_chagas,RFC,cdk_fp,30,50,0.8078994349459317,0.817077820520293,0.7850548433562293,0.8215656409612729
data_chagas,RFC,rdkit_fp,30,50,0.8128286251939194,0.823297342192691,0.7989827421926895,0.8162057911963776
data_chagas,RFC,cdk_desc,30,50,0.8015449104156503,0.8067370461036312,0.7862141540390535,0.8116835311042664
data_chagas,RFC,rdkit_desc,30,50,0.7906413480747772,0.8043667793514795,0.7703022417486187,0.7972550231242336
data_malaria,RFC,cdk_fp,5,10,0.899762543660007,0.9445771825698778,0.9429858800723024,0.8117245683378407
data_malaria,RFC,rdkit_fp,5,10,0.9306769492960375,0.9275947344392025,0.9734105257642837,0.8910255876846265
data_malaria,RFC,cdk_desc,5,10,0.9570922632964756,0.955893319129508,0.9566080737694185,0.9587753969905
data_malaria,RFC,rdkit_desc,5,10,0.9421232716161301,0.9583739156901536,0.9496948104681321,0.9183010886901045
data_malaria,RFC,cdk_fp,5,20,0.9240406978440585,0.9159209658600923,0.9726992900741362,0.8835018375979474
data_malaria,RFC,rdkit_fp,5,20,0.953020304881486,0.9478998630345458,0.9771592486836246,0.934001802926288
data_malaria,RFC,cdk_desc,5,20,0.9616316513550391,0.9703989752954902,0.9482356639509597,0.9662603148186675
data_malaria,RFC,rdkit_desc,5,20,0.9480955033204639,0.9603649875716531,0.9505868021900299,0.9333347201997085
data_malaria,RFC,cdk_fp,5,30,0.9341381881801204,0.9426381068330544,0.9708367170513192,0.8889397406559877
data_malaria,RFC,rdkit_fp,5,30,0.9639690730625772,0.9743697052706337,0.9704922327299401,0.9470452811871577
data_malaria,RFC,cdk_desc,5,30,0.9637376839044125,0.972705828640998,0.9674691535902347,0.951038069482005
data_malaria,RFC,rdkit_desc,5,30,0.958530445952731,0.9723443920255667,0.9598158384198259,0.9434311074128006
data_malaria,RFC,cdk_fp,5,40,0.952081217245,0.9566149241617208,0.9786537605113561,0.9209749670619236
data_malaria,RFC,rdkit_fp,5,40,0.9651563890473711,0.965342667275402,0.9853640007335028,0.9447624991332085
data_malaria,RFC,cdk_desc,5,40,0.9610235840110406,0.9778826155328968,0.953810284756241,0.951377851743984
data_malaria,RFC,rdkit_desc,5,40,0.9487720314281991,0.9656077207933839,0.9613588138212874,0.9193495596699258
data_malaria,RFC,cdk_fp,5,50,0.9640471435598316,0.9808793689443515,0.9771631781625757,0.9340988835725678
data_malaria,RFC,rdkit_fp,5,50,0.9731186258593034,0.9639933039111245,0.9913420480444294,0.9640205256223563
data_malaria,RFC,cdk_desc,5,50,0.9654467539533705,0.9800271394511237,0.9673054253006049,0.9490076971083831
data_malaria,RFC,rdkit_desc,5,50,0.9517617851767289,0.9710165880383493,0.9613299976423129,0.9229387698495249
data_malaria,RFC,cdk_fp,10,10,0.9483914548015654,0.9536727032922437,0.9738676551489274,0.9176340059635254
data_malaria,RFC,rdkit_fp,10,10,0.955506625092876,0.9468244305788058,0.9775901815419276,0.9421052631578948
data_malaria,RFC,cdk_desc,10,10,0.919026103820255,0.9354575660731498,0.9436538914939879,0.8779668538936274
data_malaria,RFC,rdkit_desc,10,10,0.9125643559797348,0.9326155328970729,0.9477444790820737,0.8573330559600583
data_malaria,RFC,cdk_fp,10,20,0.948463006831056,0.9537969867600061,0.9855827417284468,0.9060092920047154
data_malaria,RFC,rdkit_fp,10,20,0.9634303646949363,0.9714528483741693,0.9838406727267963,0.9349975729838433
data_malaria,RFC,cdk_desc,10,20,0.9410390507160828,0.9519542941206312,0.9452256830744242,0.9259371749531932
data_malaria,RFC,rdkit_desc,10,20,0.9236264895556637,0.9860307918632375,0.9436421030571347,0.8412065737466194
data_malaria,RFC,cdk_fp,10,30,0.9555112513479134,0.9536232435448688,0.9778089225368718,0.9351015879619998
data_malaria,RFC,rdkit_fp,10,30,0.9738097605485436,0.9778547151625828,0.9867615854137742,0.956812981069274
data_malaria,RFC,cdk_desc,10,30,0.9538243912503015,0.9664472683001064,0.9715531920467346,0.9234727134040634
data_malaria,RFC,rdkit_desc,10,30,0.9503639714525349,0.9549409019428803,0.9546878683886517,0.9414631440260731
data_malaria,RFC,cdk_fp,10,40,0.9671008173265561,0.9744280424085626,0.9784297802111442,0.9484446293599611
data_malaria,RFC,rdkit_fp,10,40,0.9707539588178303,0.9731344797849136,0.9821077725093658,0.9570196241592119
data_malaria,RFC,cdk_desc,10,40,0.9307952385615665,0.9717584842489728,0.9471760144604826,0.8734512169752444
data_malaria,RFC,rdkit_desc,10,40,0.9360929257842447,0.9551044995688125,0.9704241217614544,0.8827501560224672
data_malaria,RFC,cdk_fp,10,50,0.9661593149895891,0.9787614771977879,0.9757944096612787,0.9439220581097009
data_malaria,RFC,rdkit_fp,10,50,0.9712238837156522,0.975135697255618,0.9911495035758262,0.9473864503155123
data_malaria,RFC,cdk_desc,10,50,0.9465343413315566,0.9664688276771674,0.9677573153799807,0.9053768809375218
data_malaria,RFC,rdkit_desc,10,50,0.9576457523777742,0.9725561812002232,0.9618303512954183,0.9385507246376811
data_malaria,RFC,cdk_fp,15,10,0.957285246369141,0.9707578755136206,0.9632724700704687,0.9378253935233339
data_malaria,RFC,rdkit_fp,15,10,0.9614749333329248,0.9632158981382846,0.9652044638880886,0.9560044379724014
data_malaria,RFC,cdk_desc,15,10,0.9105191172335367,0.9207819712879826,0.9448104681319258,0.8659649122807019
data_malaria,RFC,rdkit_desc,15,10,0.9029128170333085,0.9267463095419267,0.935075838943756,0.8469163026142431
data_malaria,RFC,cdk_fp,15,20,0.9509462202369835,0.9771280373357681,0.9701215518822207,0.9055890714929616
data_malaria,RFC,rdkit_fp,15,20,0.9687825797967006,0.9729036676304974,0.9782870091425878,0.9551570626170166
data_malaria,RFC,cdk_desc,15,20,0.9191969195650664,0.9178816009739766,0.9523393498022161,0.887369807919007
data_malaria,RFC,rdkit_desc,15,20,0.9124363949519008,0.9438961598944858,0.9413708642234039,0.8520421607378129
data_malaria,RFC,cdk_fp,15,30,0.9696632201136178,0.9689037690863889,0.984675032090745,0.9554108591637198
data_malaria,RFC,rdkit_fp,15,30,0.9809230889052647,0.9850923248617662,0.9907578655070337,0.9669190763469941
data_malaria,RFC,cdk_desc,15,30,0.9329111685146723,0.9419976665144828,0.9597647551934614,0.8969710838360725
data_malaria,RFC,rdkit_desc,15,30,0.922994877238086,0.9417085172221376,0.949529772352186,0.8777463421399347
data_malaria,RFC,cdk_fp,15,40,0.9687562087083418,0.9705308679551562,0.9848688863856659,0.9508688717842035
data_malaria,RFC,rdkit_fp,15,40,0.9762924286345482,0.9714198752092529,0.9873457679511702,0.9701116427432217
data_malaria,RFC,cdk_desc,15,40,0.9224169079246045,0.9574557398670928,0.9514578366908548,0.8583371472158657
data_malaria,RFC,rdkit_desc,15,40,0.9183709846143718,0.931261096738193,0.9483522384931758,0.8754996186117467
data_malaria,RFC,cdk_fp,15,50,0.9727058766013955,0.9750811647136403,0.9872095460141993,0.955826919076347
data_malaria,RFC,rdkit_fp,15,50,0.9766308220955728,0.9819966519555623,0.9873077829879767,0.9605880313431797
data_malaria,RFC,cdk_desc,15,50,0.9220356385873967,0.9414954598488307,0.9578144238074031,0.8667970321059566
data_malaria,RFC,rdkit_desc,15,50,0.9325586269212904,0.9566225333536245,0.9411337856600215,0.8999195617502254
data_malaria,RFC,cdk_fp,20,10,0.9669914431902727,0.9740285598336123,0.9806355277290232,0.9463102420081826
data_malaria,RFC,rdkit_fp,20,10,0.9577694464112074,0.9602178765281796,0.9725800958792865,0.9405103668261562
data_malaria,RFC,cdk_desc,20,10,0.9105319585027465,0.9207819712879826,0.9447685536897809,0.8660453505304766
data_malaria,RFC,rdkit_desc,20,10,0.9029093241631299,0.9267463095419268,0.9350653603332197,0.8469163026142431
data_malaria,RFC,cdk_fp,20,20,0.9644786552976927,0.9691206310556483,0.9787415188745979,0.9455738159628319
data_malaria,RFC,rdkit_fp,20,20,0.9777851080195681,0.9854093745244253,0.9835551305896844,0.9643908189445946
data_malaria,RFC,cdk_desc,20,20,0.9164184847204548,0.918057880586415,0.9523458989338013,0.8788516746411482
data_malaria,RFC,rdkit_desc,20,20,0.9098077742522837,0.9439177192715467,0.9334634427474916,0.8520421607378129
data_malaria,RFC,cdk_fp,20,30,0.9714340376915871,0.9655328970729967,0.984719566185524,0.9640496498162403
data_malaria,RFC,rdkit_fp,20,30,0.9787578379318204,0.9820562572921421,0.9918803866607289,0.9623368698425903
data_malaria,RFC,cdk_desc,20,30,0.932911632875222,0.9419951301171815,0.9597686846724124,0.8969710838360725
data_malaria,RFC,rdkit_desc,20,30,0.9230294919485766,0.9416996398315831,0.9495468000943075,0.8778420359198392
data_malaria,RFC,cdk_fp,20,40,0.9760725115210254,0.97051818596865,0.9884434024048414,0.9692559461895845
data_malaria,RFC,rdkit_fp,20,40,0.974637297136854,0.9724445797189673,0.9886464254839814,0.9628208862076134
data_malaria,RFC,cdk_desc,20,40,0.9224281056241272,0.9574557398670928,0.9514761742592932,0.8583524027459954
data_malaria,RFC,rdkit_desc,20,40,0.9184012900427684,0.9313245066707249,0.9483797448458334,0.8754996186117467
data_malaria,RFC,cdk_fp,20,50,0.9719538448092907,0.9718764267234815,0.9914298064076709,0.95255530129672
data_malaria,RFC,rdkit_fp,20,50,0.9755387375711142,0.9778927611221018,0.9850732192911231,0.9636502323001178
data_malaria,RFC,cdk_desc,20,50,0.922252702238768,0.9420877086186781,0.9578733659916695,0.8667970321059566
data_malaria,RFC,rdkit_desc,20,50,0.9325468384844371,0.9566225333536245,0.9410984203494617,0.8999195617502254
data_malaria,RFC,cdk_fp,30,10,0.9617293597528845,0.9592794095267082,0.9754197993346084,0.9504888703973372
data_malaria,RFC,rdkit_fp,30,10,0.9632884530688793,0.9747691878455842,0.9712309747727451,0.9438651965883087
data_malaria,RFC,cdk_desc,30,10,0.9105319585027465,0.9207819712879826,0.9447685536897809,0.8660453505304765
data_malaria,RFC,rdkit_desc,30,10,0.9029093241631299,0.9267463095419267,0.9350653603332197,0.8469163026142432
data_malaria,RFC,cdk_fp,30,20,0.9700933817879879,0.9773474357023282,0.9793178424540911,0.9536148672075442
data_malaria,RFC,rdkit_fp,30,20,0.9778892701087326,0.9846459189367421,0.990326932648731,0.9586949587407252
data_malaria,RFC,cdk_desc,30,20,0.9164184847204548,0.918057880586415,0.9523458989338013,0.8788516746411482
data_malaria,RFC,rdkit_desc,30,20,0.9098077742522837,0.9439177192715467,0.9334634427474916,0.8520421607378129
data_malaria,RFC,cdk_fp,30,30,0.9778173471504867,0.9798800284076497,0.9850011788436858,0.968570834200125
data_malaria,RFC,rdkit_fp,30,30,0.9813504172165582,0.9853294780094354,0.98784874125691,0.9708730323833294
data_malaria,RFC,cdk_desc,30,30,0.932911632875222,0.9419951301171816,0.9597686846724124,0.8969710838360725
data_malaria,RFC,rdkit_desc,30,30,0.9230294919485766,0.9416996398315831,0.9495468000943075,0.8778420359198392
data_malaria,RFC,cdk_fp,30,40,0.9786993826825989,0.9770532136153804,0.9912438110706524,0.967801123361764
data_malaria,RFC,rdkit_fp,30,40,0.9771741558998335,0.9782275655658703,0.990066277211642,0.9632286249219884
data_malaria,RFC,cdk_desc,30,40,0.9224281056241272,0.9574557398670928,0.9514761742592932,0.8583524027459954
data_malaria,RFC,rdkit_desc,30,40,0.9184012900427683,0.9313245066707249,0.9483797448458333,0.8754996186117467
